Week,Articulo,Unidad de venta,Cantidad,Week Start,Week End,Week Number
2021-Week36,IVP07106,KG,27,2021-09-06,2021-09-12,36
2021-Week36,IVP07112,KG,108,2021-09-06,2021-09-12,36
2021-Week36,IVP07114,KG,8,2021-09-06,2021-09-12,36
2021-Week36,IVP07133,KG,1350,2021-09-06,2021-09-12,36
2021-Week36,IVP07137,KG,270,2021-09-06,2021-09-12,36
2021-Week36,IVP07159,KG,1134,2021-09-06,2021-09-12,36
2021-Week36,IVP07169,KG,2160,2021-09-06,2021-09-12,36
2021-Week36,IVP07170,KG,189,2021-09-06,2021-09-12,36
2021-Week36,IVP07201,KG,135,2021-09-06,2021-09-12,36
2021-Week36,IVP07205,KG,108,2021-09-06,2021-09-12,36
2021-Week36,IVP07207,KG,4320,2021-09-06,2021-09-12,36
2021-Week36,IVP07211,KG,540,2021-09-06,2021-09-12,36
2021-Week36,IVP07214,KG,81,2021-09-06,2021-09-12,36
2021-Week36,IVP07244,KG,27,2021-09-06,2021-09-12,36
2021-Week36,IVP07258,KG,3240,2021-09-06,2021-09-12,36
2021-Week36,IVP07264,KG,1080,2021-09-06,2021-09-12,36
2021-Week36,IVP07265,KG,81,2021-09-06,2021-09-12,36
2021-Week36,IVP07267,KG,189,2021-09-06,2021-09-12,36
2021-Week36,IVP07274,KG,81,2021-09-06,2021-09-12,36
2021-Week36,IVP07292,KG,7,2021-09-06,2021-09-12,36
2021-Week36,IVP07304,KG,540,2021-09-06,2021-09-12,36
2021-Week36,IVP07309,KG,135,2021-09-06,2021-09-12,36
2021-Week36,IVP07322,KG,27,2021-09-06,2021-09-12,36
2021-Week36,IVP07331,KG,1161,2021-09-06,2021-09-12,36
2021-Week36,IVP07387,KG,81,2021-09-06,2021-09-12,36
2021-Week36,IVP07410,KG,2160,2021-09-06,2021-09-12,36
2021-Week36,IVP07428,KG,1107,2021-09-06,2021-09-12,36
2021-Week36,IVP07445,KG,540,2021-09-06,2021-09-12,36
2021-Week36,IVP07448,KG,108,2021-09-06,2021-09-12,36
2021-Week36,IVP07452,KG,3240,2021-09-06,2021-09-12,36
2021-Week36,IVP07479,KG,810,2021-09-06,2021-09-12,36
2021-Week36,IVP07499,KG,540,2021-09-06,2021-09-12,36
2021-Week36,IVP07520,KG,178,2021-09-06,2021-09-12,36
2021-Week36,IVP08003,KG,60,2021-09-06,2021-09-12,36
2021-Week36,IVP08007,KG,90,2021-09-06,2021-09-12,36
2021-Week36,IVP08016,KG,60,2021-09-06,2021-09-12,36
2021-Week36,IVP08020,KG,240,2021-09-06,2021-09-12,36
2021-Week36,IVP08040,KG,150,2021-09-06,2021-09-12,36
2021-Week36,IVP08056,KG,150,2021-09-06,2021-09-12,36
2021-Week36,IVP09009,KG,2700,2021-09-06,2021-09-12,36
2021-Week36,IVP09022,KG,300,2021-09-06,2021-09-12,36
2021-Week36,IVP09023,KG,300,2021-09-06,2021-09-12,36
2021-Week36,IVP09028,KG,540,2021-09-06,2021-09-12,36
2021-Week36,IVP09031,KG,300,2021-09-06,2021-09-12,36
2021-Week36,IVP09035,KG,3000,2021-09-06,2021-09-12,36
2021-Week36,IVP09036,KG,300,2021-09-06,2021-09-12,36
2021-Week36,IVP09054,PZA,9,2021-09-06,2021-09-12,36
2021-Week36,IVP09062,KG,300,2021-09-06,2021-09-12,36
2021-Week36,IVP09076,KG,810,2021-09-06,2021-09-12,36
2021-Week36,IVP10025,KG,300,2021-09-06,2021-09-12,36
2021-Week36,IVP11031,KG,28,2021-09-06,2021-09-12,36
2021-Week36,IVP11046,KG,1200,2021-09-06,2021-09-12,36
2021-Week36,IVP11057,KG,142,2021-09-06,2021-09-12,36
2021-Week36,IVP11115,KG,57,2021-09-06,2021-09-12,36
2021-Week36,IVP11137,KG,607,2021-09-06,2021-09-12,36
2021-Week36,IVP11141,KG,312,2021-09-06,2021-09-12,36
2021-Week36,IVP11144,KG,600,2021-09-06,2021-09-12,36
2021-Week36,IVP11158,KG,28,2021-09-06,2021-09-12,36
2021-Week36,IVP11159,KG,141,2021-09-06,2021-09-12,36
2021-Week36,IVP11161,KG,57,2021-09-06,2021-09-12,36
2021-Week36,IVP11162,KG,199,2021-09-06,2021-09-12,36
2021-Week36,IVP11190,KG,85,2021-09-06,2021-09-12,36
2021-Week36,IVP11253,KG,427,2021-09-06,2021-09-12,36
2021-Week36,IVP11274,KG,28,2021-09-06,2021-09-12,36
2021-Week36,IVP11282,KG,600,2021-09-06,2021-09-12,36
2021-Week36,IVP11298,KG,300,2021-09-06,2021-09-12,36
2021-Week36,IVP11346,KG,1620,2021-09-06,2021-09-12,36
2021-Week36,IVP11479,KG,300,2021-09-06,2021-09-12,36
2021-Week36,IVP11519,KG,85,2021-09-06,2021-09-12,36
2021-Week36,IVP11576,KG,162,2021-09-06,2021-09-12,36
2021-Week36,IVP11586,KG,1500,2021-09-06,2021-09-12,36
2021-Week36,IVP11588,KG,2100,2021-09-06,2021-09-12,36
2021-Week36,IVP11617,KG,300,2021-09-06,2021-09-12,36
2021-Week36,IVP11688,KG,81,2021-09-06,2021-09-12,36
2021-Week36,IVP13011,KG,810,2021-09-06,2021-09-12,36
2021-Week36,IVP14003,KG,48,2021-09-06,2021-09-12,36
2021-Week36,IVP14005,KG,45,2021-09-06,2021-09-12,36
2021-Week36,IVP15023,KG,1,2021-09-06,2021-09-12,36
2021-Week36,IVP15042,KG,1,2021-09-06,2021-09-12,36
2021-Week36,IVP15060,KG,600,2021-09-06,2021-09-12,36
2021-Week36,IVP15062,KG,300,2021-09-06,2021-09-12,36
2021-Week36,IVP15086,KG,1,2021-09-06,2021-09-12,36
2021-Week36,IVP15087,PZA,219,2021-09-06,2021-09-12,36
2021-Week36,IVP15107,KG,90,2021-09-06,2021-09-12,36
2021-Week36,IVP15114,KG,600,2021-09-06,2021-09-12,36
2021-Week36,IVP15125,KG,510,2021-09-06,2021-09-12,36
2021-Week36,IVP15187,KG,1,2021-09-06,2021-09-12,36
2021-Week36,IVP15223,KG,1,2021-09-06,2021-09-12,36
2021-Week36,IVP15224,KG,1,2021-09-06,2021-09-12,36
2021-Week37,IVP01006,KG,7,2021-09-13,2021-09-19,37
2021-Week37,IVP01009,PZA,6,2021-09-13,2021-09-19,37
2021-Week37,IVP01016,PZA,347,2021-09-13,2021-09-19,37
2021-Week37,IVP01017,PZA,45,2021-09-13,2021-09-19,37
2021-Week37,IVP01019,PZA,397,2021-09-13,2021-09-19,37
2021-Week37,IVP01027,KG,1,2021-09-13,2021-09-19,37
2021-Week37,IVP04009,PZA,90,2021-09-13,2021-09-19,37
2021-Week37,IVP04014,PZA,180,2021-09-13,2021-09-19,37
2021-Week37,IVP04020,PZA,216,2021-09-13,2021-09-19,37
2021-Week37,IVP04022,PZA,18,2021-09-13,2021-09-19,37
2021-Week37,IVP04039,PZA,37,2021-09-13,2021-09-19,37
2021-Week37,IVP07042,KG,1,2021-09-13,2021-09-19,37
2021-Week37,IVP07076,KG,4,2021-09-13,2021-09-19,37
2021-Week37,IVP07099,KG,7560,2021-09-13,2021-09-19,37
2021-Week37,IVP07123,KG,54,2021-09-13,2021-09-19,37
2021-Week37,IVP07133,KG,540,2021-09-13,2021-09-19,37
2021-Week37,IVP07145,KG,351,2021-09-13,2021-09-19,37
2021-Week37,IVP07157,KG,2430,2021-09-13,2021-09-19,37
2021-Week37,IVP07159,KG,270,2021-09-13,2021-09-19,37
2021-Week37,IVP07165,KG,27,2021-09-13,2021-09-19,37
2021-Week37,IVP07169,KG,162,2021-09-13,2021-09-19,37
2021-Week37,IVP07170,KG,4,2021-09-13,2021-09-19,37
2021-Week37,IVP07193,KG,54,2021-09-13,2021-09-19,37
2021-Week37,IVP07259,KG,27,2021-09-13,2021-09-19,37
2021-Week37,IVP07267,KG,1,2021-09-13,2021-09-19,37
2021-Week37,IVP07274,KG,27,2021-09-13,2021-09-19,37
2021-Week37,IVP07294,KG,540,2021-09-13,2021-09-19,37
2021-Week37,IVP07306,KG,27,2021-09-13,2021-09-19,37
2021-Week37,IVP07322,KG,297,2021-09-13,2021-09-19,37
2021-Week37,IVP07331,KG,810,2021-09-13,2021-09-19,37
2021-Week37,IVP07412,KG,108,2021-09-13,2021-09-19,37
2021-Week37,IVP07446,KG,162,2021-09-13,2021-09-19,37
2021-Week37,IVP07448,KG,621,2021-09-13,2021-09-19,37
2021-Week37,IVP07463,KG,27,2021-09-13,2021-09-19,37
2021-Week37,IVP07519,KG,54,2021-09-13,2021-09-19,37
2021-Week37,IVP07520,KG,1692,2021-09-13,2021-09-19,37
2021-Week37,IVP07537,KG,6,2021-09-13,2021-09-19,37
2021-Week37,IVP08003,KG,120,2021-09-13,2021-09-19,37
2021-Week37,IVP08007,KG,18,2021-09-13,2021-09-19,37
2021-Week37,IVP08031,KG,6,2021-09-13,2021-09-19,37
2021-Week37,IVP09009,KG,2700,2021-09-13,2021-09-19,37
2021-Week37,IVP09028,KG,270,2021-09-13,2021-09-19,37
2021-Week37,IVP10011,KG,81,2021-09-13,2021-09-19,37
2021-Week37,IVP10025,KG,420,2021-09-13,2021-09-19,37
2021-Week37,IVP11021,KG,28,2021-09-13,2021-09-19,37
2021-Week37,IVP11045,KG,228,2021-09-13,2021-09-19,37
2021-Week37,IVP11063,KG,600,2021-09-13,2021-09-19,37
2021-Week37,IVP11082,KG,57,2021-09-13,2021-09-19,37
2021-Week37,IVP11131,KG,600,2021-09-13,2021-09-19,37
2021-Week37,IVP11159,KG,471,2021-09-13,2021-09-19,37
2021-Week37,IVP11160,KG,57,2021-09-13,2021-09-19,37
2021-Week37,IVP11169,KG,300,2021-09-13,2021-09-19,37
2021-Week37,IVP11262,KG,28,2021-09-13,2021-09-19,37
2021-Week37,IVP11275,KG,114,2021-09-13,2021-09-19,37
2021-Week37,IVP11368,KG,900,2021-09-13,2021-09-19,37
2021-Week37,IVP11576,KG,750,2021-09-13,2021-09-19,37
2021-Week37,IVP11633,KG,3600,2021-09-13,2021-09-19,37
2021-Week37,IVP11688,KG,54,2021-09-13,2021-09-19,37
2021-Week37,IVP11694,PZA,11,2021-09-13,2021-09-19,37
2021-Week37,IVP14003,KG,24,2021-09-13,2021-09-19,37
2021-Week37,IVP14005,KG,30,2021-09-13,2021-09-19,37
2021-Week37,IVP15023,KG,300,2021-09-13,2021-09-19,37
2021-Week37,IVP15060,KG,1800,2021-09-13,2021-09-19,37
2021-Week37,IVP15062,KG,300,2021-09-13,2021-09-19,37
2021-Week37,IVP15107,KG,120,2021-09-13,2021-09-19,37
2021-Week37,IVP15125,KG,300,2021-09-13,2021-09-19,37
2021-Week37,IVP15155,KG,90,2021-09-13,2021-09-19,37
2021-Week37,IVP15199,KG,30,2021-09-13,2021-09-19,37
2021-Week37,IVP99004,KG,54,2021-09-13,2021-09-19,37
2021-Week37,IVP99022,PZA,1,2021-09-13,2021-09-19,37
2021-Week37,IVP99023,PZA,1,2021-09-13,2021-09-19,37
2021-Week38,IVP01010,PZA,1,2021-09-20,2021-09-26,38
2021-Week38,IVP01012,KG,4,2021-09-20,2021-09-26,38
2021-Week38,IVP01016,PZA,15,2021-09-20,2021-09-26,38
2021-Week38,IVP01018,PZA,5,2021-09-20,2021-09-26,38
2021-Week38,IVP01019,PZA,16,2021-09-20,2021-09-26,38
2021-Week38,IVP01023,KG,28,2021-09-20,2021-09-26,38
2021-Week38,IVP01024,KG,28,2021-09-20,2021-09-26,38
2021-Week38,IVP01025,KG,28,2021-09-20,2021-09-26,38
2021-Week38,IVP04009,PZA,162,2021-09-20,2021-09-26,38
2021-Week38,IVP04011,PZA,18,2021-09-20,2021-09-26,38
2021-Week38,IVP04022,PZA,16,2021-09-20,2021-09-26,38
2021-Week38,IVP04039,PZA,99,2021-09-20,2021-09-26,38
2021-Week38,IVP04042,PZA,1,2021-09-20,2021-09-26,38
2021-Week38,IVP07025,KG,270,2021-09-20,2021-09-26,38
2021-Week38,IVP07035,KG,135,2021-09-20,2021-09-26,38
2021-Week38,IVP07060,KG,54,2021-09-20,2021-09-26,38
2021-Week38,IVP07068,KG,27,2021-09-20,2021-09-26,38
2021-Week38,IVP07072,KG,270,2021-09-20,2021-09-26,38
2021-Week38,IVP07077,KG,108,2021-09-20,2021-09-26,38
2021-Week38,IVP07082,KG,270,2021-09-20,2021-09-26,38
2021-Week38,IVP07085,KG,2430,2021-09-20,2021-09-26,38
2021-Week38,IVP07094,KG,3240,2021-09-20,2021-09-26,38
2021-Week38,IVP07099,KG,12960,2021-09-20,2021-09-26,38
2021-Week38,IVP07104,KG,27,2021-09-20,2021-09-26,38
2021-Week38,IVP07119,KG,216,2021-09-20,2021-09-26,38
2021-Week38,IVP07130,KG,180,2021-09-20,2021-09-26,38
2021-Week38,IVP07137,KG,270,2021-09-20,2021-09-26,38
2021-Week38,IVP07145,KG,324,2021-09-20,2021-09-26,38
2021-Week38,IVP07165,PZA,54,2021-09-20,2021-09-26,38
2021-Week38,IVP07169,KG,81,2021-09-20,2021-09-26,38
2021-Week38,IVP07196,KG,540,2021-09-20,2021-09-26,38
2021-Week38,IVP07201,KG,27,2021-09-20,2021-09-26,38
2021-Week38,IVP07207,KG,1350,2021-09-20,2021-09-26,38
2021-Week38,IVP07225,KG,108,2021-09-20,2021-09-26,38
2021-Week38,IVP07244,PZA,54,2021-09-20,2021-09-26,38
2021-Week38,IVP07255,KG,27,2021-09-20,2021-09-26,38
2021-Week38,IVP07256,KG,1,2021-09-20,2021-09-26,38
2021-Week38,IVP07268,KG,810,2021-09-20,2021-09-26,38
2021-Week38,IVP07274,KG,27,2021-09-20,2021-09-26,38
2021-Week38,IVP07294,KG,4146,2021-09-20,2021-09-26,38
2021-Week38,IVP07306,KG,837,2021-09-20,2021-09-26,38
2021-Week38,IVP07307,KG,270,2021-09-20,2021-09-26,38
2021-Week38,IVP07331,KG,352,2021-09-20,2021-09-26,38
2021-Week38,IVP07332,KG,81,2021-09-20,2021-09-26,38
2021-Week38,IVP07338,KG,540,2021-09-20,2021-09-26,38
2021-Week38,IVP07349,KG,108,2021-09-20,2021-09-26,38
2021-Week38,IVP07378,KG,27,2021-09-20,2021-09-26,38
2021-Week38,IVP07383,KG,14040,2021-09-20,2021-09-26,38
2021-Week38,IVP07384,KG,5400,2021-09-20,2021-09-26,38
2021-Week38,IVP07387,KG,27,2021-09-20,2021-09-26,38
2021-Week38,IVP07406,KG,300,2021-09-20,2021-09-26,38
2021-Week38,IVP07407,KG,27,2021-09-20,2021-09-26,38
2021-Week38,IVP07412,KG,54,2021-09-20,2021-09-26,38
2021-Week38,IVP07427,KG,1080,2021-09-20,2021-09-26,38
2021-Week38,IVP07428,KG,27,2021-09-20,2021-09-26,38
2021-Week38,IVP07441,KG,1,2021-09-20,2021-09-26,38
2021-Week38,IVP07445,KG,1620,2021-09-20,2021-09-26,38
2021-Week38,IVP07446,KG,540,2021-09-20,2021-09-26,38
2021-Week38,IVP07452,KG,2754,2021-09-20,2021-09-26,38
2021-Week38,IVP07479,KG,810,2021-09-20,2021-09-26,38
2021-Week38,IVP07480,KG,135,2021-09-20,2021-09-26,38
2021-Week38,IVP07482,KG,18,2021-09-20,2021-09-26,38
2021-Week38,IVP07499,KG,540,2021-09-20,2021-09-26,38
2021-Week38,IVP07503,KG,540,2021-09-20,2021-09-26,38
2021-Week38,IVP07520,KG,540,2021-09-20,2021-09-26,38
2021-Week38,IVP08003,KG,664,2021-09-20,2021-09-26,38
2021-Week38,IVP08007,KG,22,2021-09-20,2021-09-26,38
2021-Week38,IVP08026,KG,60,2021-09-20,2021-09-26,38
2021-Week38,IVP08056,KG,120,2021-09-20,2021-09-26,38
2021-Week38,IVP09024,KG,285,2021-09-20,2021-09-26,38
2021-Week38,IVP09062,KG,6,2021-09-20,2021-09-26,38
2021-Week38,IVP10005,KG,60,2021-09-20,2021-09-26,38
2021-Week38,IVP10018,KG,240,2021-09-20,2021-09-26,38
2021-Week38,IVP10025,KG,2703,2021-09-20,2021-09-26,38
2021-Week38,IVP11028,KG,85,2021-09-20,2021-09-26,38
2021-Week38,IVP11046,KG,1,2021-09-20,2021-09-26,38
2021-Week38,IVP11050,KG,300,2021-09-20,2021-09-26,38
2021-Week38,IVP11058,KG,900,2021-09-20,2021-09-26,38
2021-Week38,IVP11060,KG,300,2021-09-20,2021-09-26,38
2021-Week38,IVP11062,KG,900,2021-09-20,2021-09-26,38
2021-Week38,IVP11063,KG,1228,2021-09-20,2021-09-26,38
2021-Week38,IVP11067,KG,900,2021-09-20,2021-09-26,38
2021-Week38,IVP11082,KG,28,2021-09-20,2021-09-26,38
2021-Week38,IVP11083,KG,84,2021-09-20,2021-09-26,38
2021-Week38,IVP11090,KG,57,2021-09-20,2021-09-26,38
2021-Week38,IVP11092,KG,199,2021-09-20,2021-09-26,38
2021-Week38,IVP11115,KG,85,2021-09-20,2021-09-26,38
2021-Week38,IVP11141,KG,120,2021-09-20,2021-09-26,38
2021-Week38,IVP11144,KG,6942,2021-09-20,2021-09-26,38
2021-Week38,IVP11158,KG,28,2021-09-20,2021-09-26,38
2021-Week38,IVP11159,KG,512,2021-09-20,2021-09-26,38
2021-Week38,IVP11161,KG,342,2021-09-20,2021-09-26,38
2021-Week38,IVP11220,KG,171,2021-09-20,2021-09-26,38
2021-Week38,IVP11253,KG,1500,2021-09-20,2021-09-26,38
2021-Week38,IVP11272,KG,300,2021-09-20,2021-09-26,38
2021-Week38,IVP11277,KG,85,2021-09-20,2021-09-26,38
2021-Week38,IVP11280,KG,28,2021-09-20,2021-09-26,38
2021-Week38,IVP11298,KG,28,2021-09-20,2021-09-26,38
2021-Week38,IVP11299,KG,1500,2021-09-20,2021-09-26,38
2021-Week38,IVP11365,KG,1200,2021-09-20,2021-09-26,38
2021-Week38,IVP11399,KG,456,2021-09-20,2021-09-26,38
2021-Week38,IVP11400,KG,600,2021-09-20,2021-09-26,38
2021-Week38,IVP11419,KG,1527,2021-09-20,2021-09-26,38
2021-Week38,IVP11428,KG,85,2021-09-20,2021-09-26,38
2021-Week38,IVP11430,KG,114,2021-09-20,2021-09-26,38
2021-Week38,IVP11431,KG,3,2021-09-20,2021-09-26,38
2021-Week38,IVP11479,KG,300,2021-09-20,2021-09-26,38
2021-Week38,IVP11503,KG,630,2021-09-20,2021-09-26,38
2021-Week38,IVP11515,KG,600,2021-09-20,2021-09-26,38
2021-Week38,IVP11519,KG,85,2021-09-20,2021-09-26,38
2021-Week38,IVP11527,KG,1500,2021-09-20,2021-09-26,38
2021-Week38,IVP11543,KG,114,2021-09-20,2021-09-26,38
2021-Week38,IVP11576,KG,450,2021-09-20,2021-09-26,38
2021-Week38,IVP11586,KG,603,2021-09-20,2021-09-26,38
2021-Week38,IVP11596,KG,900,2021-09-20,2021-09-26,38
2021-Week38,IVP11611,KG,142,2021-09-20,2021-09-26,38
2021-Week38,IVP11617,KG,600,2021-09-20,2021-09-26,38
2021-Week38,IVP11671,KG,1500,2021-09-20,2021-09-26,38
2021-Week38,IVP11694,PZA,1,2021-09-20,2021-09-26,38
2021-Week38,IVP15034,KG,2700,2021-09-20,2021-09-26,38
2021-Week38,IVP15060,KG,1213,2021-09-20,2021-09-26,38
2021-Week38,IVP15082,KG,28,2021-09-20,2021-09-26,38
2021-Week38,IVP15086,KG,67,2021-09-20,2021-09-26,38
2021-Week38,IVP15087,PZA,36,2021-09-20,2021-09-26,38
2021-Week38,IVP15107,KG,90,2021-09-20,2021-09-26,38
2021-Week38,IVP15139,KG,30,2021-09-20,2021-09-26,38
2021-Week38,IVP15225,KG,1,2021-09-20,2021-09-26,38
2021-Week38,IVP99104,PZA,1,2021-09-20,2021-09-26,38
2021-Week39,IVP01011,KG,765,2021-09-27,2021-10-03,39
2021-Week39,IVP01012,KG,60,2021-09-27,2021-10-03,39
2021-Week39,IVP01016,PZA,304,2021-09-27,2021-10-03,39
2021-Week39,IVP01017,PZA,4,2021-09-27,2021-10-03,39
2021-Week39,IVP01018,PZA,1,2021-09-27,2021-10-03,39
2021-Week39,IVP01019,PZA,437,2021-09-27,2021-10-03,39
2021-Week39,IVP04009,PZA,162,2021-09-27,2021-10-03,39
2021-Week39,IVP04011,PZA,18,2021-09-27,2021-10-03,39
2021-Week39,IVP04018,PZA,18,2021-09-27,2021-10-03,39
2021-Week39,IVP04039,PZA,175,2021-09-27,2021-10-03,39
2021-Week39,IVP04040,PZA,10,2021-09-27,2021-10-03,39
2021-Week39,IVP04042,PZA,49,2021-09-27,2021-10-03,39
2021-Week39,IVP07042,PZA,36,2021-09-27,2021-10-03,39
2021-Week39,IVP07076,KG,162,2021-09-27,2021-10-03,39
2021-Week39,IVP07077,KG,135,2021-09-27,2021-10-03,39
2021-Week39,IVP07083,KG,30,2021-09-27,2021-10-03,39
2021-Week39,IVP07094,KG,7290,2021-09-27,2021-10-03,39
2021-Week39,IVP07104,KG,54,2021-09-27,2021-10-03,39
2021-Week39,IVP07119,KG,162,2021-09-27,2021-10-03,39
2021-Week39,IVP07142,KG,540,2021-09-27,2021-10-03,39
2021-Week39,IVP07145,KG,1728,2021-09-27,2021-10-03,39
2021-Week39,IVP07159,KG,270,2021-09-27,2021-10-03,39
2021-Week39,IVP07165,KG,6,2021-09-27,2021-10-03,39
2021-Week39,IVP07169,KG,945,2021-09-27,2021-10-03,39
2021-Week39,IVP07189,KG,54,2021-09-27,2021-10-03,39
2021-Week39,IVP07201,KG,54,2021-09-27,2021-10-03,39
2021-Week39,IVP07207,KG,1350,2021-09-27,2021-10-03,39
2021-Week39,IVP07214,KG,1,2021-09-27,2021-10-03,39
2021-Week39,IVP07222,KG,81,2021-09-27,2021-10-03,39
2021-Week39,IVP07225,KG,162,2021-09-27,2021-10-03,39
2021-Week39,IVP07245,KG,270,2021-09-27,2021-10-03,39
2021-Week39,IVP07258,KG,27,2021-09-27,2021-10-03,39
2021-Week39,IVP07264,KG,1080,2021-09-27,2021-10-03,39
2021-Week39,IVP07267,KG,810,2021-09-27,2021-10-03,39
2021-Week39,IVP07304,KG,2370,2021-09-27,2021-10-03,39
2021-Week39,IVP07306,KG,54,2021-09-27,2021-10-03,39
2021-Week39,IVP07309,KG,27,2021-09-27,2021-10-03,39
2021-Week39,IVP07314,KG,27,2021-09-27,2021-10-03,39
2021-Week39,IVP07370,KG,8370,2021-09-27,2021-10-03,39
2021-Week39,IVP07452,KG,810,2021-09-27,2021-10-03,39
2021-Week39,IVP07500,KG,270,2021-09-27,2021-10-03,39
2021-Week39,IVP08007,KG,30,2021-09-27,2021-10-03,39
2021-Week39,IVP08009,KG,27,2021-09-27,2021-10-03,39
2021-Week39,IVP08051,KG,27,2021-09-27,2021-10-03,39
2021-Week39,IVP09009,KG,6750,2021-09-27,2021-10-03,39
2021-Week39,IVP09022,KG,300,2021-09-27,2021-10-03,39
2021-Week39,IVP09023,KG,300,2021-09-27,2021-10-03,39
2021-Week39,IVP09028,KG,1080,2021-09-27,2021-10-03,39
2021-Week39,IVP09031,KG,300,2021-09-27,2021-10-03,39
2021-Week39,IVP09054,PZA,1,2021-09-27,2021-10-03,39
2021-Week39,IVP09062,KG,306,2021-09-27,2021-10-03,39
2021-Week39,IVP09076,KG,1890,2021-09-27,2021-10-03,39
2021-Week39,IVP10002,PZA,36,2021-09-27,2021-10-03,39
2021-Week39,IVP10009,KG,210,2021-09-27,2021-10-03,39
2021-Week39,IVP10028,KG,600,2021-09-27,2021-10-03,39
2021-Week39,IVP11027,KG,28,2021-09-27,2021-10-03,39
2021-Week39,IVP11031,KG,57,2021-09-27,2021-10-03,39
2021-Week39,IVP11055,KG,85,2021-09-27,2021-10-03,39
2021-Week39,IVP11066,KG,300,2021-09-27,2021-10-03,39
2021-Week39,IVP11081,KG,342,2021-09-27,2021-10-03,39
2021-Week39,IVP11083,KG,85,2021-09-27,2021-10-03,39
2021-Week39,IVP11123,KG,2400,2021-09-27,2021-10-03,39
2021-Week39,IVP11136,KG,36300,2021-09-27,2021-10-03,39
2021-Week39,IVP11137,KG,300,2021-09-27,2021-10-03,39
2021-Week39,IVP11159,KG,711,2021-09-27,2021-10-03,39
2021-Week39,IVP11162,KG,471,2021-09-27,2021-10-03,39
2021-Week39,IVP11166,KG,85,2021-09-27,2021-10-03,39
2021-Week39,IVP11170,KG,312,2021-09-27,2021-10-03,39
2021-Week39,IVP11173,KG,300,2021-09-27,2021-10-03,39
2021-Week39,IVP11253,KG,28,2021-09-27,2021-10-03,39
2021-Week39,IVP11274,KG,57,2021-09-27,2021-10-03,39
2021-Week39,IVP11282,KG,300,2021-09-27,2021-10-03,39
2021-Week39,IVP11290,KG,85,2021-09-27,2021-10-03,39
2021-Week39,IVP11307,KG,300,2021-09-27,2021-10-03,39
2021-Week39,IVP11339,KG,284,2021-09-27,2021-10-03,39
2021-Week39,IVP11346,KG,1620,2021-09-27,2021-10-03,39
2021-Week39,IVP11437,KG,85,2021-09-27,2021-10-03,39
2021-Week39,IVP11479,KG,385,2021-09-27,2021-10-03,39
2021-Week39,IVP11501,KG,114,2021-09-27,2021-10-03,39
2021-Week39,IVP11519,KG,600,2021-09-27,2021-10-03,39
2021-Week39,IVP11521,KG,141,2021-09-27,2021-10-03,39
2021-Week39,IVP11528,KG,170,2021-09-27,2021-10-03,39
2021-Week39,IVP11576,KG,36,2021-09-27,2021-10-03,39
2021-Week39,IVP11586,KG,300,2021-09-27,2021-10-03,39
2021-Week39,IVP11600,KG,1,2021-09-27,2021-10-03,39
2021-Week39,IVP11694,PZA,14,2021-09-27,2021-10-03,39
2021-Week39,IVP13011,KG,810,2021-09-27,2021-10-03,39
2021-Week39,IVP14005,KG,30,2021-09-27,2021-10-03,39
2021-Week39,IVP14031,KG,15,2021-09-27,2021-10-03,39
2021-Week39,IVP15001,KG,300,2021-09-27,2021-10-03,39
2021-Week39,IVP15020,KG,57,2021-09-27,2021-10-03,39
2021-Week39,IVP15042,KG,7,2021-09-27,2021-10-03,39
2021-Week39,IVP15060,KG,600,2021-09-27,2021-10-03,39
2021-Week39,IVP15062,KG,300,2021-09-27,2021-10-03,39
2021-Week39,IVP15087,PZA,198,2021-09-27,2021-10-03,39
2021-Week39,IVP15125,KG,600,2021-09-27,2021-10-03,39
2021-Week39,IVP15161,KG,30,2021-09-27,2021-10-03,39
2021-Week39,IVP15513,PZA,90,2021-09-27,2021-10-03,39
2021-Week39,IVP99104,PZA,3,2021-09-27,2021-10-03,39
2021-Week40,IVP01004,KG,90,2021-10-04,2021-10-10,40
2021-Week40,IVP01013,KG,1,2021-10-04,2021-10-10,40
2021-Week40,IVP01016,PZA,11,2021-10-04,2021-10-10,40
2021-Week40,IVP01017,PZA,9,2021-10-04,2021-10-10,40
2021-Week40,IVP01018,PZA,7,2021-10-04,2021-10-10,40
2021-Week40,IVP01019,PZA,64,2021-10-04,2021-10-10,40
2021-Week40,IVP04009,PZA,306,2021-10-04,2021-10-10,40
2021-Week40,IVP04014,PZA,72,2021-10-04,2021-10-10,40
2021-Week40,IVP04018,PZA,54,2021-10-04,2021-10-10,40
2021-Week40,IVP04039,PZA,181,2021-10-04,2021-10-10,40
2021-Week40,IVP04042,PZA,1,2021-10-04,2021-10-10,40
2021-Week40,IVP07042,KG,1,2021-10-04,2021-10-10,40
2021-Week40,IVP07076,KG,54,2021-10-04,2021-10-10,40
2021-Week40,IVP07096,KG,48,2021-10-04,2021-10-10,40
2021-Week40,IVP07099,KG,22680,2021-10-04,2021-10-10,40
2021-Week40,IVP07104,KG,27,2021-10-04,2021-10-10,40
2021-Week40,IVP07130,KG,54,2021-10-04,2021-10-10,40
2021-Week40,IVP07131,KG,540,2021-10-04,2021-10-10,40
2021-Week40,IVP07137,KG,270,2021-10-04,2021-10-10,40
2021-Week40,IVP07144,KG,648,2021-10-04,2021-10-10,40
