Week,Articulo,Unidad de venta,Segmento Cliente,Creacion Orden de Venta,Cantidad,Week Start,Week End
2021-Week12,IVP15107,KG,Automotriz,2021-03-26,60,2021-03-22,2021-03-28
2021-Week12,IVP15107,KG,Polimeros,2021-03-25,150,2021-03-22,2021-03-28
2021-Week12,IVP15108,KG,Subsidiarias,2021-03-25,900,2021-03-22,2021-03-28
2021-Week12,IVP15123,KG,Automotriz,2021-03-25,2700,2021-03-22,2021-03-28
2021-Week12,IVP15168,KG,Automotriz,2021-03-25,22,2021-03-22,2021-03-28
2021-Week12,IVP15196,L,Genericos,2021-03-25,1,2021-03-22,2021-03-28
2021-Week12,IVP99104,PZA,Aceros,2021-03-24,4,2021-03-22,2021-03-28
2021-Week13,IVP01004,L,Metal Mecanica,2021-03-29,120,2021-03-29,2021-04-04
2021-Week13,IVP01009,PZA,Genericos,2021-03-30,1,2021-03-29,2021-04-04
2021-Week13,IVP01016,PZA,Genericos,2021-03-29,6,2021-03-29,2021-04-04
2021-Week13,IVP01016,PZA,Genericos,2021-03-31,3,2021-03-29,2021-04-04
2021-Week13,IVP01018,PZA,Genericos,2021-03-30,2,2021-03-29,2021-04-04
2021-Week13,IVP01019,PZA,Genericos,2021-03-29,6,2021-03-29,2021-04-04
2021-Week13,IVP01019,PZA,Genericos,2021-03-30,1,2021-03-29,2021-04-04
2021-Week13,IVP01019,PZA,Genericos,2021-03-31,4,2021-03-29,2021-04-04
2021-Week13,IVP04009,PZA,Alimentos y farmaceutica,2021-03-30,18,2021-03-29,2021-04-04
2021-Week13,IVP04009,PZA,Distribuidor,2021-03-30,90,2021-03-29,2021-04-04
2021-Week13,IVP04015,PZA,Polimeros,2021-04-01,18,2021-03-29,2021-04-04
2021-Week13,IVP04039,PZA,Genericos,2021-03-29,4,2021-03-29,2021-04-04
2021-Week13,IVP04039,PZA,Genericos,2021-03-30,60,2021-03-29,2021-04-04
2021-Week13,IVP04039,PZA,Genericos,2021-03-31,4,2021-03-29,2021-04-04
2021-Week13,IVP07076,KG,Minas,2021-03-31,108,2021-03-29,2021-04-04
2021-Week13,IVP07076,PZA,Distribuidor,2021-03-30,18,2021-03-29,2021-04-04
2021-Week13,IVP07082,KG,Aceros,2021-03-31,108,2021-03-29,2021-04-04
2021-Week13,IVP07085,KG,Aceros,2021-03-31,2700,2021-03-29,2021-04-04
2021-Week13,IVP07094,KG,Aceros,2021-03-29,3240,2021-03-29,2021-04-04
2021-Week13,IVP07119,KG,Aceros,2021-03-31,108,2021-03-29,2021-04-04
2021-Week13,IVP07145,KG,Aceros,2021-03-31,189,2021-03-29,2021-04-04
2021-Week13,IVP07159,KG,Aceros,2021-03-30,270,2021-03-29,2021-04-04
2021-Week13,IVP07165,KG,Alimentos y farmaceutica,2021-03-31,27,2021-03-29,2021-04-04
2021-Week13,IVP07169,KG,Distribuidor,2021-03-30,108,2021-03-29,2021-04-04
2021-Week13,IVP07197,KG,Carton y Papel,2021-03-30,270,2021-03-29,2021-04-04
2021-Week13,IVP07207,KG,Aceros,2021-03-31,1620,2021-03-29,2021-04-04
2021-Week13,IVP07264,KG,Aceros,2021-03-29,1080,2021-03-29,2021-04-04
2021-Week13,IVP07294,KG,Aceros,2021-03-31,270,2021-03-29,2021-04-04
2021-Week13,IVP07306,KG,Aceros,2021-03-31,810,2021-03-29,2021-04-04
2021-Week13,IVP07331,KG,Alimentos y farmaceutica,2021-03-31,54,2021-03-29,2021-04-04
2021-Week13,IVP07405,KG,Automotriz,2021-03-30,81,2021-03-29,2021-04-04
2021-Week13,IVP07428,KG,Aceros,2021-03-30,27,2021-03-29,2021-04-04
2021-Week13,IVP07446,KG,Distribuidor,2021-03-31,81,2021-03-29,2021-04-04
2021-Week13,IVP07448,KG,Aceros,2021-03-29,142,2021-03-29,2021-04-04
2021-Week13,IVP07452,KG,Carton y Papel,2021-03-31,54,2021-03-29,2021-04-04
2021-Week13,IVP07482,KG,Aceros,2021-03-31,66,2021-03-29,2021-04-04
2021-Week13,IVP08003,KG,Aceros,2021-03-31,540,2021-03-29,2021-04-04
2021-Week13,IVP08016,KG,Ingenios,2021-03-30,18,2021-03-29,2021-04-04
2021-Week13,IVP08031,KG,Aceros,2021-03-30,840,2021-03-29,2021-04-04
2021-Week13,IVP09009,KG,Metal Mecanica,2021-03-31,1620,2021-03-29,2021-04-04
2021-Week13,IVP09028,KG,Metal Mecanica,2021-03-31,540,2021-03-29,2021-04-04
2021-Week13,IVP09035,KG,Metal Mecanica,2021-03-30,4350,2021-03-29,2021-04-04
2021-Week13,IVP09036,KG,Metal Mecanica,2021-03-30,444,2021-03-29,2021-04-04
2021-Week13,IVP10002,PZA,Aceros,2021-03-29,7,2021-03-29,2021-04-04
2021-Week13,IVP10005,KG,Metal Mecanica,2021-03-30,60,2021-03-29,2021-04-04
2021-Week13,IVP10009,KG,Aceros,2021-03-31,30,2021-03-29,2021-04-04
2021-Week13,IVP10009,KG,Metal Mecanica,2021-03-29,9,2021-03-29,2021-04-04
2021-Week13,IVP11047,L,Distribuidor,2021-03-30,28,2021-03-29,2021-04-04
2021-Week13,IVP11060,L,Distribuidor,2021-03-31,57,2021-03-29,2021-04-04
2021-Week13,IVP11081,L,Metal Mecanica,2021-03-30,228,2021-03-29,2021-04-04
2021-Week13,IVP11081,L,Minas,2021-03-31,600,2021-03-29,2021-04-04
2021-Week13,IVP11102,L,Aceros,2021-03-31,3600,2021-03-29,2021-04-04
2021-Week13,IVP11135,L,Distribuidor,2021-03-30,142,2021-03-29,2021-04-04
2021-Week13,IVP11136,L,Distribuidor,2021-03-30,771,2021-03-29,2021-04-04
2021-Week13,IVP11144,L,Aceros,2021-03-31,3300,2021-03-29,2021-04-04
2021-Week13,IVP11158,L,Distribuidor,2021-03-30,340,2021-03-29,2021-04-04
2021-Week13,IVP11158,L,Ingenios,2021-03-30,102,2021-03-29,2021-04-04
2021-Week13,IVP11159,L,Distribuidor,2021-03-30,470,2021-03-29,2021-04-04
2021-Week13,IVP11160,L,Distribuidor,2021-03-30,112,2021-03-29,2021-04-04
2021-Week13,IVP11201,L,Minas,2021-03-29,4,2021-03-29,2021-04-04
2021-Week13,IVP11211,L,Genericos,2021-03-29,1,2021-03-29,2021-04-04
2021-Week13,IVP11272,L,Distribuidor,2021-03-30,7,2021-03-29,2021-04-04
2021-Week13,IVP11282,L,Distribuidor,2021-03-31,28,2021-03-29,2021-04-04
2021-Week13,IVP11298,L,Distribuidor,2021-03-30,57,2021-03-29,2021-04-04
2021-Week13,IVP11345,L,Alimentos y farmaceutica,2021-03-30,7,2021-03-29,2021-04-04
2021-Week13,IVP11366,L,Quimica y Petroquimica,2021-03-29,57,2021-03-29,2021-04-04
2021-Week13,IVP11386,L,Ingenios,2021-03-30,300,2021-03-29,2021-04-04
2021-Week13,IVP11479,L,Metal Mecanica,2021-03-30,600,2021-03-29,2021-04-04
2021-Week13,IVP11576,L,Alimentos y farmaceutica,2021-03-31,450,2021-03-29,2021-04-04
2021-Week13,IVP11586,KG,Aceros,2021-03-29,274,2021-03-29,2021-04-04
2021-Week13,IVP11586,L,Minas,2021-03-30,600,2021-03-29,2021-04-04
2021-Week13,IVP11620,L,Automotriz,2021-03-31,300,2021-03-29,2021-04-04
2021-Week13,IVP11694,PZA,Genericos,2021-03-29,1,2021-03-29,2021-04-04
2021-Week13,IVP14005,KG,Automotriz,2021-03-31,15,2021-03-29,2021-04-04
2021-Week13,IVP15024,KG,Genericos,2021-03-30,7,2021-03-29,2021-04-04
2021-Week13,IVP15034,KG,Polimeros,2021-03-30,900,2021-03-29,2021-04-04
2021-Week13,IVP15060,KG,Automotriz,2021-03-29,1200,2021-03-29,2021-04-04
2021-Week13,IVP15062,KG,Automotriz,2021-03-29,300,2021-03-29,2021-04-04
2021-Week13,IVP15088,KG,Genericos,2021-03-30,7,2021-03-29,2021-04-04
2021-Week13,IVP15123,KG,Automotriz,2021-04-01,900,2021-03-29,2021-04-04
2021-Week13,IVP15125,KG,Metal Mecanica,2021-03-30,30,2021-03-29,2021-04-04
2021-Week13,IVP99004,KG,Distribuidor,2021-03-31,81,2021-03-29,2021-04-04
2021-Week14,IVP01011,L,Genericos,2021-04-06,104,2021-04-05,2021-04-11
2021-Week14,IVP01011,L,Genericos,2021-04-07,22,2021-04-05,2021-04-11
2021-Week14,IVP01012,L,Genericos,2021-04-07,30,2021-04-05,2021-04-11
2021-Week14,IVP01016,PZA,Genericos,2021-04-05,4,2021-04-05,2021-04-11
2021-Week14,IVP01016,PZA,Genericos,2021-04-06,8,2021-04-05,2021-04-11
2021-Week14,IVP01018,PZA,Genericos,2021-04-06,177,2021-04-05,2021-04-11
2021-Week14,IVP01018,PZA,Genericos,2021-04-07,174,2021-04-05,2021-04-11
2021-Week14,IVP01019,PZA,Genericos,2021-04-05,5,2021-04-05,2021-04-11
2021-Week14,IVP01019,PZA,Genericos,2021-04-06,53,2021-04-05,2021-04-11
2021-Week14,IVP01019,PZA,Genericos,2021-04-07,76,2021-04-05,2021-04-11
2021-Week14,IVP01019,PZA,Genericos,2021-04-08,38,2021-04-05,2021-04-11
2021-Week14,IVP04001,PZA,Aceros,2021-04-05,36,2021-04-05,2021-04-11
2021-Week14,IVP04009,PZA,Alimentos y farmaceutica,2021-04-06,108,2021-04-05,2021-04-11
2021-Week14,IVP04009,PZA,Distribuidor,2021-04-07,54,2021-04-05,2021-04-11
2021-Week14,IVP04009,PZA,Metal Mecanica,2021-04-05,45,2021-04-05,2021-04-11
2021-Week14,IVP04010,PZA,Distribuidor,2021-04-06,36,2021-04-05,2021-04-11
2021-Week14,IVP04014,PZA,Distribuidor,2021-04-07,36,2021-04-05,2021-04-11
2021-Week14,IVP04039,PZA,Genericos,2021-04-05,22,2021-04-05,2021-04-11
2021-Week14,IVP04039,PZA,Genericos,2021-04-06,6,2021-04-05,2021-04-11
2021-Week14,IVP04039,PZA,Genericos,2021-04-07,55,2021-04-05,2021-04-11
2021-Week14,IVP04039,PZA,Genericos,2021-04-08,3,2021-04-05,2021-04-11
2021-Week14,IVP04040,PZA,Genericos,2021-04-06,40,2021-04-05,2021-04-11
2021-Week14,IVP04040,PZA,Genericos,2021-04-07,85,2021-04-05,2021-04-11
2021-Week14,IVP04040,PZA,Genericos,2021-04-08,40,2021-04-05,2021-04-11
2021-Week14,IVP04043,PZA,Automotriz,2021-04-05,18,2021-04-05,2021-04-11
2021-Week14,IVP07042,KG,Distribuidor,2021-04-06,7,2021-04-05,2021-04-11
2021-Week14,IVP07078,KG,Alimentos y farmaceutica,2021-04-06,81,2021-04-05,2021-04-11
2021-Week14,IVP07094,KG,Aceros,2021-04-05,2160,2021-04-05,2021-04-11
2021-Week14,IVP07096,KG,Metal Mecanica,2021-04-06,96,2021-04-05,2021-04-11
2021-Week14,IVP07099,KG,Aceros,2021-04-06,7560,2021-04-05,2021-04-11
2021-Week14,IVP07106,KG,Ceramica,2021-04-06,27,2021-04-05,2021-04-11
2021-Week14,IVP07119,KG,Aceros,2021-04-05,270,2021-04-05,2021-04-11
2021-Week14,IVP07133,KG,Distribuidor,2021-04-05,27,2021-04-05,2021-04-11
2021-Week14,IVP07133,KG,Distribuidor,2021-04-06,324,2021-04-05,2021-04-11
2021-Week14,IVP07137,KG,Cemento,2021-04-09,270,2021-04-05,2021-04-11
2021-Week14,IVP07145,KG,Aceros,2021-04-06,81,2021-04-05,2021-04-11
2021-Week14,IVP07145,KG,Aceros,2021-04-08,27,2021-04-05,2021-04-11
2021-Week14,IVP07145,KG,Ingenios,2021-04-05,270,2021-04-05,2021-04-11
2021-Week14,IVP07157,KG,Aceros,2021-04-07,2160,2021-04-05,2021-04-11
2021-Week14,IVP07165,PZA,Distribuidor,2021-04-05,18,2021-04-05,2021-04-11
2021-Week14,IVP07169,KG,Aceros,2021-04-05,1350,2021-04-05,2021-04-11
2021-Week14,IVP07169,KG,Aceros,2021-04-06,135,2021-04-05,2021-04-11
2021-Week14,IVP07170,KG,Distribuidor,2021-04-07,27,2021-04-05,2021-04-11
2021-Week14,IVP07170,KG,Subsidiarias,2021-04-08,540,2021-04-05,2021-04-11
2021-Week14,IVP07174,KG,Aceros,2021-04-07,405,2021-04-05,2021-04-11
2021-Week14,IVP07182,KG,Metal Mecanica,2021-04-06,27,2021-04-05,2021-04-11
2021-Week14,IVP07193,KG,Alimentos y farmaceutica,2021-04-06,27,2021-04-05,2021-04-11
2021-Week14,IVP07193,KG,Alimentos y farmaceutica,2021-04-07,27,2021-04-05,2021-04-11
2021-Week14,IVP07219,KG,Distribuidor,2021-04-05,270,2021-04-05,2021-04-11
2021-Week14,IVP07225,KG,Alimentos y farmaceutica,2021-04-09,135,2021-04-05,2021-04-11
2021-Week14,IVP07264,KG,Aceros,2021-04-05,1080,2021-04-05,2021-04-11
2021-Week14,IVP07265,KG,Distribuidor,2021-04-05,54,2021-04-05,2021-04-11
2021-Week14,IVP07274,KG,Alimentos y farmaceutica,2021-04-05,6,2021-04-05,2021-04-11
2021-Week14,IVP07274,KG,Distribuidor,2021-04-05,81,2021-04-05,2021-04-11
2021-Week14,IVP07292,KG,Subsidiarias,2021-04-08,1755,2021-04-05,2021-04-11
2021-Week14,IVP07293,KG,Aceros,2021-04-05,3240,2021-04-05,2021-04-11
2021-Week14,IVP07294,KG,Distribuidor,2021-04-05,27,2021-04-05,2021-04-11
2021-Week14,IVP07304,KG,Aceros,2021-04-09,1350,2021-04-05,2021-04-11
2021-Week14,IVP07304,KG,Cemento,2021-04-08,270,2021-04-05,2021-04-11
2021-Week14,IVP07306,KG,Aceros,2021-04-08,27,2021-04-05,2021-04-11
2021-Week14,IVP07309,KG,Aceros,2021-04-06,27,2021-04-05,2021-04-11
2021-Week14,IVP07309,KG,Aceros,2021-04-08,54,2021-04-05,2021-04-11
2021-Week14,IVP07329,KG,Alimentos y farmaceutica,2021-04-07,1,2021-04-05,2021-04-11
2021-Week14,IVP07331,KG,Distribuidor,2021-04-08,81,2021-04-05,2021-04-11
2021-Week14,IVP07349,KG,Alimentos y farmaceutica,2021-04-06,81,2021-04-05,2021-04-11
2021-Week14,IVP07361,KG,Distribuidor,2021-04-05,27,2021-04-05,2021-04-11
2021-Week14,IVP07387,KG,Aceros,2021-04-08,540,2021-04-05,2021-04-11
2021-Week14,IVP07398,KG,Aceros,2021-04-05,810,2021-04-05,2021-04-11
2021-Week14,IVP07410,KG,Aceros,2021-04-09,810,2021-04-05,2021-04-11
2021-Week14,IVP07427,KG,Aceros,2021-04-05,540,2021-04-05,2021-04-11
2021-Week14,IVP07436,KG,Distribuidor,2021-04-06,1500,2021-04-05,2021-04-11
2021-Week14,IVP07469,KG,Subsidiarias,2021-04-08,135,2021-04-05,2021-04-11
2021-Week14,IVP07528,KG,Metal Mecanica,2021-04-06,48,2021-04-05,2021-04-11
2021-Week14,IVP08003,KG,Distribuidor,2021-04-05,27,2021-04-05,2021-04-11
2021-Week14,IVP08007,KG,Aceros,2021-04-05,12,2021-04-05,2021-04-11
2021-Week14,IVP08007,KG,Aceros,2021-04-08,90,2021-04-05,2021-04-11
2021-Week14,IVP08016,KG,Distribuidor,2021-04-05,30,2021-04-05,2021-04-11
2021-Week14,IVP08039,KG,Cemento,2021-04-06,60,2021-04-05,2021-04-11
2021-Week14,IVP08040,KG,Cemento,2021-04-05,60,2021-04-05,2021-04-11
2021-Week14,IVP08056,KG,Metal Mecanica,2021-04-05,120,2021-04-05,2021-04-11
2021-Week14,IVP09009,KG,Metal Mecanica,2021-04-06,1080,2021-04-05,2021-04-11
2021-Week14,IVP09009,KG,Metal Mecanica,2021-04-09,1080,2021-04-05,2021-04-11
2021-Week14,IVP09023,L,Metal Mecanica,2021-04-07,285,2021-04-05,2021-04-11
2021-Week14,IVP09031,KG,Metal Mecanica,2021-04-06,600,2021-04-05,2021-04-11
2021-Week14,IVP09035,KG,Metal Mecanica,2021-04-09,780,2021-04-05,2021-04-11
2021-Week14,IVP09036,KG,Metal Mecanica,2021-04-09,78,2021-04-05,2021-04-11
2021-Week14,IVP10025,KG,Metal Mecanica,2021-04-08,150,2021-04-05,2021-04-11
2021-Week14,IVP10025,KG,Subsidiarias,2021-04-08,300,2021-04-05,2021-04-11
2021-Week14,IVP10028,KG,Metal Mecanica,2021-04-09,120,2021-04-05,2021-04-11
2021-Week14,IVP11025,L,Distribuidor,2021-04-06,28,2021-04-05,2021-04-11
2021-Week14,IVP11030,L,Metal Mecanica,2021-04-09,312,2021-04-05,2021-04-11
2021-Week14,IVP11031,L,Alimentos y farmaceutica,2021-04-07,114,2021-04-05,2021-04-11
2021-Week14,IVP11031,L,Distribuidor,2021-04-05,57,2021-04-05,2021-04-11
2021-Week14,IVP11046,L,Subsidiarias,2021-04-08,1200,2021-04-05,2021-04-11
2021-Week14,IVP11081,L,Distribuidor,2021-04-05,57,2021-04-05,2021-04-11
2021-Week14,IVP11082,L,Alimentos y farmaceutica,2021-04-08,57,2021-04-05,2021-04-11
2021-Week14,IVP11082,L,Distribuidor,2021-04-05,28,2021-04-05,2021-04-11
2021-Week14,IVP11082,L,Subsidiarias,2021-04-08,142,2021-04-05,2021-04-11
2021-Week14,IVP11132,L,Distribuidor,2021-04-05,57,2021-04-05,2021-04-11
2021-Week14,IVP11133,L,Distribuidor,2021-04-05,57,2021-04-05,2021-04-11
2021-Week14,IVP11135,L,Aceros,2021-04-08,28,2021-04-05,2021-04-11
2021-Week14,IVP11135,L,Distribuidor,2021-04-05,300,2021-04-05,2021-04-11
2021-Week14,IVP11135,L,Distribuidor,2021-04-10,285,2021-04-05,2021-04-11
2021-Week14,IVP11137,L,Distribuidor,2021-04-05,300,2021-04-05,2021-04-11
2021-Week14,IVP11141,L,Distribuidor,2021-04-05,45,2021-04-05,2021-04-11
2021-Week14,IVP11159,L,Alimentos y farmaceutica,2021-04-05,171,2021-04-05,2021-04-11
2021-Week14,IVP11159,L,Distribuidor,2021-04-05,57,2021-04-05,2021-04-11
2021-Week14,IVP11159,L,Distribuidor,2021-04-10,114,2021-04-05,2021-04-11
2021-Week14,IVP11161,L,Alimentos y farmaceutica,2021-04-06,300,2021-04-05,2021-04-11
2021-Week14,IVP11162,L,Distribuidor,2021-04-05,900,2021-04-05,2021-04-11
2021-Week14,IVP11204,L,Alimentos y farmaceutica,2021-04-07,1,2021-04-05,2021-04-11
2021-Week14,IVP11262,L,Alimentos y farmaceutica,2021-04-05,4,2021-04-05,2021-04-11
2021-Week14,IVP11280,L,Distribuidor,2021-04-05,28,2021-04-05,2021-04-11
2021-Week14,IVP11280,L,Distribuidor,2021-04-10,57,2021-04-05,2021-04-11
2021-Week14,IVP11282,L,Minas,2021-04-08,300,2021-04-05,2021-04-11
2021-Week14,IVP11290,L,Ceramica,2021-04-06,57,2021-04-05,2021-04-11
2021-Week14,IVP11491,L,Distribuidor,2021-04-08,57,2021-04-05,2021-04-11
2021-Week14,IVP11492,L,Aceros,2021-04-08,312,2021-04-05,2021-04-11
2021-Week14,IVP11501,L,Metal Mecanica,2021-04-06,85,2021-04-05,2021-04-11
2021-Week14,IVP11515,L,Aceros,2021-04-06,600,2021-04-05,2021-04-11
2021-Week14,IVP11519,L,Metal Mecanica,2021-04-09,85,2021-04-05,2021-04-11
2021-Week14,IVP11521,L,Distribuidor,2021-04-06,171,2021-04-05,2021-04-11
2021-Week14,IVP11521,L,Genericos,2021-04-07,28,2021-04-05,2021-04-11
2021-Week14,IVP11576,L,Subsidiarias,2021-04-08,18,2021-04-05,2021-04-11
2021-Week14,IVP11617,L,Metal Mecanica,2021-04-05,300,2021-04-05,2021-04-11
2021-Week14,IVP11664,L,Metal Mecanica,2021-04-06,114,2021-04-05,2021-04-11
2021-Week14,IVP14005,KG,Automotriz,2021-04-07,45,2021-04-05,2021-04-11
2021-Week14,IVP14031,KG,Automotriz,2021-04-10,15,2021-04-05,2021-04-11
2021-Week14,IVP15020,KG,Automotriz,2021-04-07,28,2021-04-05,2021-04-11
2021-Week14,IVP15023,KG,Subsidiarias,2021-04-08,180,2021-04-05,2021-04-11
2021-Week14,IVP15034,KG,Automotriz,2021-04-05,1800,2021-04-05,2021-04-11
2021-Week14,IVP15062,KG,Automotriz,2021-04-09,600,2021-04-05,2021-04-11
2021-Week14,IVP15123,KG,Automotriz,2021-04-09,600,2021-04-05,2021-04-11
2021-Week14,IVP15123,KG,Metal Mecanica,2021-04-07,3,2021-04-05,2021-04-11
2021-Week14,IVP15125,KG,Genericos,2021-04-07,1,2021-04-05,2021-04-11
2021-Week14,IVP99131,PZA,Subsidiarias,2021-04-08,7,2021-04-05,2021-04-11
2021-Week15,IVP01010,PZA,Genericos,2021-04-14,4,2021-04-12,2021-04-18
2021-Week15,IVP01010,PZA,Genericos,2021-04-16,7,2021-04-12,2021-04-18
2021-Week15,IVP01011,L,Genericos,2021-04-15,7,2021-04-12,2021-04-18
2021-Week15,IVP01016,PZA,Genericos,2021-04-12,1,2021-04-12,2021-04-18
2021-Week15,IVP01016,PZA,Genericos,2021-04-16,12,2021-04-12,2021-04-18
2021-Week15,IVP01018,PZA,Genericos,2021-04-15,2,2021-04-12,2021-04-18
2021-Week15,IVP01018,PZA,Genericos,2021-04-16,24,2021-04-12,2021-04-18
2021-Week15,IVP01019,PZA,Genericos,2021-04-12,1,2021-04-12,2021-04-18
2021-Week15,IVP01019,PZA,Genericos,2021-04-14,5,2021-04-12,2021-04-18
2021-Week15,IVP01019,PZA,Genericos,2021-04-16,12,2021-04-12,2021-04-18
2021-Week15,IVP04001,PZA,Aceros,2021-04-12,18,2021-04-12,2021-04-18
2021-Week15,IVP04009,PZA,Alimentos y farmaceutica,2021-04-13,18,2021-04-12,2021-04-18
2021-Week15,IVP04009,PZA,Distribuidor,2021-04-13,180,2021-04-12,2021-04-18
2021-Week15,IVP04009,PZA,Polimeros,2021-04-12,36,2021-04-12,2021-04-18
2021-Week15,IVP04022,PZA,Aceros,2021-04-14,6,2021-04-12,2021-04-18
2021-Week15,IVP04039,PZA,Genericos,2021-04-12,15,2021-04-12,2021-04-18
2021-Week15,IVP04039,PZA,Genericos,2021-04-13,64,2021-04-12,2021-04-18
2021-Week15,IVP04039,PZA,Genericos,2021-04-14,1,2021-04-12,2021-04-18
2021-Week15,IVP04039,PZA,Genericos,2021-04-15,7,2021-04-12,2021-04-18
2021-Week15,IVP07076,KG,Aceros,2021-04-12,27,2021-04-12,2021-04-18
2021-Week15,IVP07076,KG,Alimentos y farmaceutica,2021-04-13,27,2021-04-12,2021-04-18
2021-Week15,IVP07077,KG,Alimentos y farmaceutica,2021-04-12,108,2021-04-12,2021-04-18
2021-Week15,IVP07077,KG,Alimentos y farmaceutica,2021-04-13,27,2021-04-12,2021-04-18
2021-Week15,IVP07082,KG,Aceros,2021-04-12,54,2021-04-12,2021-04-18
2021-Week15,IVP07083,KG,Aceros,2021-04-12,54,2021-04-12,2021-04-18
2021-Week15,IVP07119,KG,Aceros,2021-04-12,108,2021-04-12,2021-04-18
2021-Week15,IVP07130,KG,Aceros,2021-04-12,90,2021-04-12,2021-04-18
2021-Week15,IVP07131,KG,Aceros,2021-04-13,270,2021-04-12,2021-04-18
2021-Week15,IVP07137,KG,Cemento,2021-04-16,270,2021-04-12,2021-04-18
2021-Week15,IVP07144,KG,Aceros,2021-04-15,972,2021-04-12,2021-04-18
2021-Week15,IVP07145,KG,Aceros,2021-04-12,270,2021-04-12,2021-04-18
2021-Week15,IVP07145,KG,Metal Mecanica,2021-04-12,36450,2021-04-12,2021-04-18
2021-Week15,IVP07157,KG,Aceros,2021-04-16,270,2021-04-12,2021-04-18
2021-Week15,IVP07159,KG,Aceros,2021-04-15,270,2021-04-12,2021-04-18
2021-Week15,IVP07165,KG,Distribuidor,2021-04-16,54,2021-04-12,2021-04-18
2021-Week15,IVP07165,KG,Ingenios,2021-04-12,120,2021-04-12,2021-04-18
2021-Week15,IVP07165,PZA,Distribuidor,2021-04-16,18,2021-04-12,2021-04-18
2021-Week15,IVP07169,KG,Aceros,2021-04-12,1080,2021-04-12,2021-04-18
2021-Week15,IVP07191,PZA,Metal Mecanica,2021-04-14,72,2021-04-12,2021-04-18
2021-Week15,IVP07193,KG,Alimentos y farmaceutica,2021-04-13,81,2021-04-12,2021-04-18
2021-Week15,IVP07193,KG,Alimentos y farmaceutica,2021-04-15,27,2021-04-12,2021-04-18
2021-Week15,IVP07207,KG,Aceros,2021-04-12,2430,2021-04-12,2021-04-18
2021-Week15,IVP07225,KG,Polimeros,2021-04-15,108,2021-04-12,2021-04-18
2021-Week15,IVP07239,KG,Alimentos y farmaceutica,2021-04-15,54,2021-04-12,2021-04-18
2021-Week15,IVP07244,KG,Distribuidor,2021-04-16,54,2021-04-12,2021-04-18
2021-Week15,IVP07254,KG,Alimentos y farmaceutica,2021-04-16,27,2021-04-12,2021-04-18
2021-Week15,IVP07258,KG,Cemento,2021-04-16,270,2021-04-12,2021-04-18
2021-Week15,IVP07261,KG,Minas,2021-04-15,2700,2021-04-12,2021-04-18
2021-Week15,IVP07294,KG,Aceros,2021-04-12,810,2021-04-12,2021-04-18
2021-Week15,IVP07306,KG,Aceros,2021-04-12,378,2021-04-12,2021-04-18
2021-Week15,IVP07322,KG,Distribuidor,2021-04-14,27,2021-04-12,2021-04-18
2021-Week15,IVP07322,KG,Distribuidor,2021-04-15,81,2021-04-12,2021-04-18
2021-Week15,IVP07322,PZA,Distribuidor,2021-04-13,90,2021-04-12,2021-04-18
2021-Week15,IVP07331,KG,Distribuidor,2021-04-13,270,2021-04-12,2021-04-18
2021-Week15,IVP07338,KG,Aceros,2021-04-12,2160,2021-04-12,2021-04-18
2021-Week15,IVP07341,KG,Aceros,2021-04-15,4860,2021-04-12,2021-04-18
2021-Week15,IVP07349,KG,Alimentos y farmaceutica,2021-04-13,81,2021-04-12,2021-04-18
2021-Week15,IVP07361,KG,Minas,2021-04-15,1620,2021-04-12,2021-04-18
2021-Week15,IVP07370,KG,Ferrocarriles,2021-04-16,1620,2021-04-12,2021-04-18
2021-Week15,IVP07384,KG,Aceros,2021-04-15,2700,2021-04-12,2021-04-18
2021-Week15,IVP07387,KG,Distribuidor,2021-04-16,54,2021-04-12,2021-04-18
2021-Week15,IVP07387,PZA,Distribuidor,2021-04-16,18,2021-04-12,2021-04-18
2021-Week15,IVP07398,KG,Aceros,2021-04-13,108,2021-04-12,2021-04-18
2021-Week15,IVP07428,KG,Aceros,2021-04-12,27,2021-04-12,2021-04-18
2021-Week15,IVP07428,KG,Aceros,2021-04-15,324,2021-04-12,2021-04-18
2021-Week15,IVP07428,KG,Aceros,2021-04-16,27,2021-04-12,2021-04-18
2021-Week15,IVP07446,KG,Aceros,2021-04-15,9720,2021-04-12,2021-04-18
2021-Week15,IVP07479,KG,Aceros,2021-04-13,1,2021-04-12,2021-04-18
2021-Week15,IVP07479,KG,Carton y Papel,2021-04-12,81,2021-04-12,2021-04-18
2021-Week15,IVP07480,KG,Alimentos y farmaceutica,2021-04-14,27,2021-04-12,2021-04-18
2021-Week15,IVP07480,KG,Distribuidor,2021-04-13,540,2021-04-12,2021-04-18
2021-Week15,IVP07480,KG,Distribuidor,2021-04-15,270,2021-04-12,2021-04-18
2021-Week15,IVP07499,KG,Aceros,2021-04-12,540,2021-04-12,2021-04-18
2021-Week15,IVP07520,KG,Distribuidor,2021-04-13,912,2021-04-12,2021-04-18
2021-Week15,IVP08003,KG,Aceros,2021-04-12,27,2021-04-12,2021-04-18
2021-Week15,IVP08003,KG,Aceros,2021-04-15,450,2021-04-12,2021-04-18
2021-Week15,IVP08003,KG,Metal Mecanica,2021-04-15,4,2021-04-12,2021-04-18
2021-Week15,IVP08007,KG,Aceros,2021-04-12,30,2021-04-12,2021-04-18
